"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"8280","ZOTU-V7_25615","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"8281","ZOTU-V7_25618","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"8282","ZOTU-V7_25619","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"8283","ZOTU-V7_2562","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Microbotryomycetes","Microbotryomycetes_X","Microbotryomycetes_X_sp.","heterotrophs"
"8284","ZOTU-V7_25622","Eukaryota","TSAR","Alveolata","Dinoflagellata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8285","ZOTU-V7_25623","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8286","ZOTU-V7_2563","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Perkinsida_XX","Perkinsida_XXX","Perkinsida_XXX_sp.","parasites"
"8287","ZOTU-V7_25631","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"8288","ZOTU-V7_25638","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Pansomonadida","Agitatidae","Agitatidae_X","Agitatidae_X_sp.","heterotrophs"
"8289","ZOTU-V7_25639","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Hydrurales","Hydrurales_Clade-II","Hydrurales_Clade-II_X","Hydrurales_Clade-II_X_sp.","phototrophs"
"8290","ZOTU-V7_2564","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Chlorella","Chlorella_sp.","phototrophs"
"8291","ZOTU-V7_25640","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8292","ZOTU-V7_25643","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8293","ZOTU-V7_25644","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Unassigned","Unassigned","heterotrophs"
"8294","ZOTU-V7_25645","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8295","ZOTU-V7_25647","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8296","ZOTU-V7_25649","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"8297","ZOTU-V7_25651","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Aphagea","Rhabdomonadales","Menoidium","Menoidium_gibbum","heterotrophs"
"8298","ZOTU-V7_25653","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"8299","ZOTU-V7_25654","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8300","ZOTU-V7_25655","Eukaryota","Haptista","Haptophyta","Haptophyta_X","Prymnesiophyceae","Isochrysidales","Prymnesiophyceae_Clade_C1","Prymnesiophyceae_Clade_C1_X","Prymnesiophyceae_Clade_C1_X_sp.",NA
"8301","ZOTU-V7_25657","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"8302","ZOTU-V7_2566","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8303","ZOTU-V7_25667","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"8304","ZOTU-V7_2567","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Jirovecia","Jirovecia_sinensis","parasites"
"8305","ZOTU-V7_25670","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8306","ZOTU-V7_25671","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8307","ZOTU-V7_25672","Eukaryota","Amoebozoa","Discosea","Discosea_X","Centramoebia","Acanthopodida","Acanthamoebidae","Protacanthamoeba","Unassigned","heterotrophs"
"8308","ZOTU-V7_25673","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8309","ZOTU-V7_25675","Eukaryota","Obazoa","Opisthokonta","Fungi","Monoblepharomycota","Sanchytriales","Sanchytriaceae","Amoeboradix","Amoeboradix_gromovi","heterotrophs"
"8310","ZOTU-V7_25676","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8311","ZOTU-V7_2568","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8312","ZOTU-V7_25684","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8313","ZOTU-V7_25687","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8314","ZOTU-V7_25689","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Trinematidae","Unassigned","Unassigned","heterotrophs"
"8315","ZOTU-V7_2569","Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX","Chaetonotus","Chaetonotus_daphnes","heterotrophs"
"8316","ZOTU-V7_25692","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8317","ZOTU-V7_25693","Eukaryota","Obazoa","Opisthokonta","Fungi","Blastocladiomycota","Blastocladiomycotina","Blastocladiomycetes","Unassigned","Unassigned","heterotrophs"
"8318","ZOTU-V7_25694","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"8319","ZOTU-V7_25696","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Protaspa-lineage","Protaspa-lineage_X","Protaspa-lineage_X_sp.",NA
"8320","ZOTU-V7_25697","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Hydrurales","Unassigned","Unassigned","Unassigned","phototrophs"
"8321","ZOTU-V7_25699","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.",NA
"8322","ZOTU-V7_257","Eukaryota","TSAR","Alveolata","Perkinsea","Perkinsida","Perkinsida_X","Unassigned","Unassigned","Unassigned","parasites"
"8323","ZOTU-V7_25701","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"8324","ZOTU-V7_25702","Eukaryota","TSAR","Alveolata","Ciliophora","CONThreeP","CONThreeP_X","CONThreeP_XX","Askenasia","Askenasia_sp.","heterotrophs"
"8325","ZOTU-V7_25703","Eukaryota","Obazoa","Opisthokonta","Metazoa","Tardigrada","Tardigrada_X","Tardigrada_XX","Unassigned","Unassigned","heterotrophs"
"8326","ZOTU-V7_25706","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8327","ZOTU-V7_25708","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Mamiellophyceae","Monomastigales","Monomastigaceae","Unassigned","Unassigned","phototrophs"
"8328","ZOTU-V7_2571","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"8329","ZOTU-V7_25711","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.",NA
"8330","ZOTU-V7_25713","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Arcellinida","Phryganellina","Phryganella","Phryganella_paradoxa","heterotrophs"
"8331","ZOTU-V7_25718","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8332","ZOTU-V7_25722","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"8333","ZOTU-V7_25724","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8334","ZOTU-V7_25727","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8335","ZOTU-V7_25728","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"8336","ZOTU-V7_2573","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_XX","Chrysophyceae_XXX","Chrysophyceae_XXX_sp.","phototrophs"
"8337","ZOTU-V7_25737","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"8338","ZOTU-V7_2574","Eukaryota","Amoebozoa","Tubulinea","Tubulinea_X","Elardia","Euamoebida","Unassigned","Unassigned","Unassigned","heterotrophs"
"8339","ZOTU-V7_25740","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8340","ZOTU-V7_25743","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Saprolegniales","Unassigned","Unassigned","parasites"
"8341","ZOTU-V7_25745","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa-Phytomyxea","Plasmodiophorida","Unassigned","Unassigned","Unassigned","parasites"
"8342","ZOTU-V7_25747","Eukaryota","Amoebozoa","Amoebozoa_X","Amoebozoa_XX","Amoebozoa_XXX","UI13E03-lineage","UI13E03-lineage_X","UI13E03-lineage_XX","UI13E03-lineage_XX_sp.","heterotrophs"
"8343","ZOTU-V7_25748","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8344","ZOTU-V7_25749","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Unassigned","Unassigned","phototrophs"
"8345","ZOTU-V7_2575","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"8346","ZOTU-V7_25750","Eukaryota","TSAR","Stramenopiles","Bigyra","Bicoecea","Pseudodendromonadales","Pseudodendromonadales_X","Pseudodendromonadales_XX","Pseudodendromonadales_XX_sp.","heterotrophs"
"8347","ZOTU-V7_25751","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Leidyana2","Unassigned","parasites"
"8348","ZOTU-V7_25752","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8349","ZOTU-V7_25753","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8350","ZOTU-V7_25754","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8351","ZOTU-V7_25757","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Flamellidae","Flamella-lineage","Unassigned","Unassigned","heterotrophs"
"8352","ZOTU-V7_25758","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Unassigned","Unassigned","heterotrophs"
"8353","ZOTU-V7_2576","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Unassigned","Unassigned","Unassigned",NA
"8354","ZOTU-V7_25763","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Unassigned","Unassigned","heterotrophs"
"8355","ZOTU-V7_25776","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"8356","ZOTU-V7_25778","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"8357","ZOTU-V7_25779","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8358","ZOTU-V7_25782","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Petalomonadida","Scytomonadidae","Petalomonas","Petalomonas_sphagnophila",NA
"8359","ZOTU-V7_25784","Eukaryota","Haptista","Haptophyta","Haptophyta_X","Haptophyta_Clade_HAP1","Haptophyta_Clade_HAP1_X","Haptophyta_Clade_HAP1_XX","Haptophyta_Clade_HAP1_XXX","Haptophyta_Clade_HAP1_XXX_sp.",NA
"8360","ZOTU-V7_25787","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8361","ZOTU-V7_25791","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8362","ZOTU-V7_25792","Eukaryota","Obazoa","Opisthokonta","Fungi","Mucoromycota","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8363","ZOTU-V7_25793","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8364","ZOTU-V7_25795","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8365","ZOTU-V7_25797","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Maxillopoda_X","Maxillopoda_X_sp.","heterotrophs"
"8366","ZOTU-V7_25798","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"8367","ZOTU-V7_258","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"8368","ZOTU-V7_25800","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae","Unassigned","Unassigned","heterotrophs"
"8369","ZOTU-V7_25801","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8370","ZOTU-V7_25804","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlamydomonadales_XX","Chlamydomonadales_XX_sp.","phototrophs"
"8371","ZOTU-V7_25805","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8372","ZOTU-V7_25806","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Branchiopoda","Unassigned","Unassigned","heterotrophs"
"8373","ZOTU-V7_2581","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","Unassigned","phototrophs"
"8374","ZOTU-V7_25815","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8375","ZOTU-V7_25816","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8376","ZOTU-V7_25819","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8377","ZOTU-V7_2582","Eukaryota","TSAR","Alveolata","Ciliophora","Armophorea","Armophorea_X","Caenomorphidae","Unassigned","Unassigned","heterotrophs"
"8378","ZOTU-V7_25825","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"8379","ZOTU-V7_25826","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Leotiomycetes_X","Leotiomycetes_X_sp.","heterotrophs"
"8380","ZOTU-V7_2583","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8381","ZOTU-V7_25831","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Unassigned","Unassigned","phototrophs"
"8382","ZOTU-V7_25833","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8383","ZOTU-V7_25834","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"8384","ZOTU-V7_25836","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"8385","ZOTU-V7_25846","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Unassigned","Unassigned","heterotrophs"
"8386","ZOTU-V7_25848","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Monhystera","Monhystera_sp.","heterotrophs"
"8387","ZOTU-V7_25849","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"8388","ZOTU-V7_2585","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"8389","ZOTU-V7_25853","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"8390","ZOTU-V7_25854","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlamydomonadales_XX","Chlamydomonadales_XX_sp.","phototrophs"
"8391","ZOTU-V7_25856","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8392","ZOTU-V7_25857","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Trebouxiophyceae","Chlorellales","Chlorellales_X","Unassigned","Unassigned","phototrophs"
"8393","ZOTU-V7_2586","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
"8394","ZOTU-V7_25860","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Unassigned","Unassigned","heterotrophs"
"8395","ZOTU-V7_25863","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Ochromonadales","Ochromonadaceae","Dinobryon","Dinobryon_sertularia","mixotrophs"
"8396","ZOTU-V7_25864","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"8397","ZOTU-V7_25868","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Unassigned","Unassigned","heterotrophs"
"8398","ZOTU-V7_2587","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chlamydomonas","Chlamydomonas_perpusilla_var._perpusilla","phototrophs"
"8399","ZOTU-V7_25872","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"8400","ZOTU-V7_25874","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"8401","ZOTU-V7_25878","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Eumonhystera","Eumonhystera_sp.","heterotrophs"
"8402","ZOTU-V7_25879","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Unassigned","Unassigned","Unassigned","heterotrophs"
"8403","ZOTU-V7_25881","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"8404","ZOTU-V7_25882","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Cryomonadida","Unassigned","Unassigned","Unassigned",NA
"8405","ZOTU-V7_25883","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Unassigned","heterotrophs"
"8406","ZOTU-V7_25884","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"8407","ZOTU-V7_25885","Eukaryota","Obazoa","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Castrada","Unassigned","heterotrophs"
