"","asv_code","domain","supergroup","division","subdivision","class","order","family","genus","species","trophic_mode"
"11084","ZOTU-V9_6835","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11085","ZOTU-V9_68350","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium_willei","phototrophs"
"11086","ZOTU-V9_68355","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11087","ZOTU-V9_6836","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Unassigned","Unassigned","phototrophs"
"11088","ZOTU-V9_68363","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11089","ZOTU-V9_68400","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11090","ZOTU-V9_68424","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Paracercomonadida","Paracercomonadida_X","Unassigned","Unassigned","heterotrophs"
"11091","ZOTU-V9_68429","Eukaryota","TSAR","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11092","ZOTU-V9_68451","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Prokinetoplastida","Ichthyobodonidae","Ichthyobodonidae_PRO1","Ichthyobodonidae_PRO1_sp.","heterotrophs"
"11093","ZOTU-V9_68456","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"11094","ZOTU-V9_6847","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Unassigned","Unassigned","Unassigned","phototrophs"
"11095","ZOTU-V9_68484","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium_willei","phototrophs"
"11096","ZOTU-V9_68489","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"11097","ZOTU-V9_68496","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11098","ZOTU-V9_68498","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"11099","ZOTU-V9_685","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11100","ZOTU-V9_6850","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorea_XX","Chromadorea_XX_sp.","heterotrophs"
"11101","ZOTU-V9_68508","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"11102","ZOTU-V9_68534","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"11103","ZOTU-V9_68540","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Peregriniidae","Peregrinia","Peregrinia_clavideferens","heterotrophs"
"11104","ZOTU-V9_68543","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Chytridiales","Chytridiales_X","Chytridiales_XX","Chytridiales_XX_sp.","saprotrophs/parasites"
"11105","ZOTU-V9_68563","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Pezizomycetes","Unassigned","Unassigned","heterotrophs"
"11106","ZOTU-V9_68568","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.",NA
"11107","ZOTU-V9_68572","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"11108","ZOTU-V9_68581","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_sp.","heterotrophs"
"11109","ZOTU-V9_6859","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11110","ZOTU-V9_68596","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Cercomonadida","Paracercomonadidae","Paracercomonas","Paracercomonas_sp.","heterotrophs"
"11111","ZOTU-V9_68614","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"11112","ZOTU-V9_68628","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"11113","ZOTU-V9_68640","Eukaryota","Obazoa","Opisthokonta","Ichthyosporea","Ichthyophonida","Pseudoperkinsidae","Pseudoperkinsidae_X","Anurofeca","Unassigned","heterotrophs"
"11114","ZOTU-V9_68643","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11115","ZOTU-V9_68647","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"11116","ZOTU-V9_6866","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Neogregarinorida","Actinocephalidae","Monocystis","Monocystis_sp.","parasites"
"11117","ZOTU-V9_6867","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"11118","ZOTU-V9_6868","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"11119","ZOTU-V9_68682","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Collembola","Podura","Podura_aquatica","heterotrophs"
"11120","ZOTU-V9_6870","Eukaryota","TSAR","Rhizaria","Cercozoa","Novel-clade-10-12","Novel-clade-10","Novel-clade-10_X","Novel-clade-10_XX","Novel-clade-10_XX_sp.","heterotrophs"
"11121","ZOTU-V9_68702","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"11122","ZOTU-V9_68707","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"11123","ZOTU-V9_6871","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11124","ZOTU-V9_68718","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11125","ZOTU-V9_68719","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Diplophrydaceae","Diplophrys","Diplophrys_sp.","heterotrophs"
"11126","ZOTU-V9_68723","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"11127","ZOTU-V9_68724","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Unassigned","Unassigned","heterotrophs"
"11128","ZOTU-V9_68726","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium_willei","phototrophs"
"11129","ZOTU-V9_6873","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11130","ZOTU-V9_68745","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Leptophryidae","Unassigned","Unassigned","heterotrophs"
"11131","ZOTU-V9_6875","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"11132","ZOTU-V9_68768","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11133","ZOTU-V9_688","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chloromonas","Chloromonas_augustae_var._ellipsoidea","phototrophs"
"11134","ZOTU-V9_6880","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11135","ZOTU-V9_68804","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11136","ZOTU-V9_68806","Eukaryota","Amoebozoa","Evosea","Eumycetozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11137","ZOTU-V9_68829","Eukaryota","TSAR","Stramenopiles","Gyrista","Peronosporomycetes","Peronosporomycetes_X","Unassigned","Unassigned","Unassigned","parasites"
"11138","ZOTU-V9_6884","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11139","ZOTU-V9_68844","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11140","ZOTU-V9_68849","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"11141","ZOTU-V9_6886","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Unassigned","Unassigned","Unassigned","heterotrophs"
"11142","ZOTU-V9_68888","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11143","ZOTU-V9_6889","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"11144","ZOTU-V9_68895","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Unassigned","phototrophs"
"11145","ZOTU-V9_68903","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"11146","ZOTU-V9_68909","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Amphifilaceae_X","Amphifilaceae_X_sp.","heterotrophs"
"11147","ZOTU-V9_68916","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Unassigned","Unassigned","phototrophs"
"11148","ZOTU-V9_6893","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastea","Kinetoplastea_X","Kinetoplastea_XX","Kinetoplastea_XX_MET3","Kinetoplastea_XX_MET3_sp.","heterotrophs"
"11149","ZOTU-V9_68936","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Sandonidae","Unassigned","Unassigned","heterotrophs"
"11150","ZOTU-V9_68957","Eukaryota","TSAR","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"11151","ZOTU-V9_68958","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11152","ZOTU-V9_68971","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11153","ZOTU-V9_68983","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Unassigned","Unassigned","phototrophs"
"11154","ZOTU-V9_68987","Eukaryota","Excavata","Discoba","Discoba_X","Heterolobosea","Acrasida","Acrasidae","Allovahlkampfia","Allovahlkampfia_sp.","heterotrophs"
"11155","ZOTU-V9_68991","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11156","ZOTU-V9_68993","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_sp.","heterotrophs"
"11157","ZOTU-V9_68996","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorea_XX","Chromadorea_XX_sp.","heterotrophs"
"11158","ZOTU-V9_69001","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11159","ZOTU-V9_6901","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Ochromonadales","Ochromonadaceae","Dinobryon","Unassigned","mixotrophs"
"11160","ZOTU-V9_6903","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"11161","ZOTU-V9_69031","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Unassigned","Unassigned","heterotrophs"
"11162","ZOTU-V9_6904","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Unassigned","Unassigned","heterotrophs"
"11163","ZOTU-V9_69058","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Chrysophyceae_X","Chrysophyceae_XX","Chrysophyceae_XXX","Chrysophyceae_XXX_sp.","phototrophs"
"11164","ZOTU-V9_69067","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Unassigned","Unassigned","Unassigned","Unassigned",NA
"11165","ZOTU-V9_6909","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Bulgaria","Bulgaria_inquinans","pathotrophs/saprotrophs/symbiotrophs"
"11166","ZOTU-V9_691","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Thoracosphaeraceae_X","Thoracosphaeraceae_X_sp.",NA
"11167","ZOTU-V9_6910","Eukaryota","TSAR","Stramenopiles","Gyrista","Chrysophyceae","Hydrurales","Hydrurales_X","Hydrurales_XX","Hydrurales_XX_sp.","phototrophs"
"11168","ZOTU-V9_69100","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"11169","ZOTU-V9_69107","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Chlamydomonadales","Chlamydomonadales_X","Chloromonas","Chloromonas_sp.","phototrophs"
"11170","ZOTU-V9_69109","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11171","ZOTU-V9_6911","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"11172","ZOTU-V9_69111","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Unassigned","heterotrophs"
"11173","ZOTU-V9_6912","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11174","ZOTU-V9_69139","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11175","ZOTU-V9_69143","Eukaryota","Obazoa","Opisthokonta","Rotosphaerida","Nucleariidea","Nucleariida","Nucleariida_X","Nuclearia","Nuclearia_thermophila","heterotrophs"
"11176","ZOTU-V9_69151","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"11177","ZOTU-V9_69155","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Amphifilaceae","Unassigned","Unassigned","heterotrophs"
"11178","ZOTU-V9_69183","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11179","ZOTU-V9_6919","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Vampyrellidae","Vampyrella","Vampyrella_sp.","heterotrophs"
"11180","ZOTU-V9_69214","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Unassigned","Unassigned","heterotrophs"
"11181","ZOTU-V9_69253","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Chaetothyriales","Chaetothyriales_sp.","heterotrophs"
"11182","ZOTU-V9_69257","Eukaryota","Amoebozoa","Evosea","Eumycetozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11183","ZOTU-V9_6929","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Rhizophydiales","Rhizophydiales_X","Rhizophydiales_XX","Rhizophydiales_XX_sp.","saprotrophs/parasites"
"11184","ZOTU-V9_6930","Eukaryota","TSAR","Stramenopiles","Gyrista","Dictyochophyceae","Dictyochophyceae_X","Pedinellales","Pedinellales_X","Pedinellales_X_sp.","phototrophs"
"11185","ZOTU-V9_69309","Eukaryota","Amoebozoa","Evosea","Evosea_X","Variosea","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11186","ZOTU-V9_69311","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11187","ZOTU-V9_6933","Eukaryota","Amoebozoa","Evosea","Eumycetozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11188","ZOTU-V9_69330","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Aphagea","Unassigned","Unassigned","Unassigned","heterotrophs"
"11189","ZOTU-V9_69341","Eukaryota","Obazoa","Opisthokonta","Metazoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11190","ZOTU-V9_6937","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Unassigned","Unassigned","Unassigned","Unassigned","saprotrophs/parasites"
"11191","ZOTU-V9_69371","Eukaryota","Archaeplastida","Rhodophyta","Rhodophyta_X","Bangiophyceae","Cyanidiales","Cyanidiales_X","Cyanidiales_XX","Cyanidiales_XX_sp.","phototrophs"
"11192","ZOTU-V9_69388","Eukaryota","TSAR","Stramenopiles","Gyrista","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned",NA
"11193","ZOTU-V9_69389","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.","heterotrophs"
"11194","ZOTU-V9_69418","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"11195","ZOTU-V9_69423","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Sarcomonadea","Glissomonadida","Allapsidae","Allapsidae_X","Allapsidae_X_sp.","heterotrophs"
"11196","ZOTU-V9_69424","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyta_X","Chlorophyceae","Unassigned","Unassigned","Unassigned","Unassigned","phototrophs"
"11197","ZOTU-V9_69425","Eukaryota","TSAR","Stramenopiles","Gyrista","Eustigmatophyceae","Eustigmatophyceae_X","Eustigmatophyceae_XX","Characiopsis","Unassigned","phototrophs"
"11198","ZOTU-V9_69441","Eukaryota","Amoebozoa","Evosea","Evosea_X","Archamoebea","Mastigamoebida","Mastigamoebidae","Unassigned","Unassigned","heterotrophs"
"11199","ZOTU-V9_69456","Eukaryota","Obazoa","Opisthokonta","Fungi","Chytridiomycota","Spizellomycetales","Spizellomycetales_X","Spizellomycetales_XX","Spizellomycetales_XX_sp.","saprotrophs/parasites"
"11200","ZOTU-V9_69462","Eukaryota","Obazoa","Opisthokonta","Fungi","Rozellomycota","Rozellomycota_X","Rozellomycota_XX","Rozellomycota_XXX","Rozellomycota_XXX_sp.","parasites"
"11201","ZOTU-V9_69482","Eukaryota","TSAR","Alveolata","Ciliophora","Colpodea","Colpodea_X","Unassigned","Unassigned","Unassigned","heterotrophs"
"11202","ZOTU-V9_69507","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Aphagea","Unassigned","Unassigned","Unassigned","heterotrophs"
"11203","ZOTU-V9_69512","Eukaryota","Obazoa","Opisthokonta","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","heterotrophs"
"11204","ZOTU-V9_69518","Eukaryota","Obazoa","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Unassigned","Unassigned","Unassigned","heterotrophs"
"11205","ZOTU-V9_69540","Eukaryota","Obazoa","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Unassigned","Unassigned","heterotrophs"
"11206","ZOTU-V9_69541","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida","Unassigned","Unassigned","Unassigned","heterotrophs"
"11207","ZOTU-V9_69547","Eukaryota","Obazoa","Opisthokonta","Fungi","Opisthosporidia","Microsporida","Microsporida_X","Unassigned","Unassigned","parasites"
