"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"26","BLRO20_6",0.000976425000582364,-0.111408409192948,-1.32707589668382,-0.164444444444444,"Yes"
"27","BLRO20_6.5",0.105804203225476,-0.0661408037257943,-0.931577660316177,-0.475555555555555,"No"
"28","BLRO20_7",-0.00806761745434048,0.00298472806524355,-1.23002476468382,0.331515151515152,"No"
"29","BLRO20_7.5",0.256305796349094,0.183494029188852,-0.938268280316176,-0.103333333333333,"No"
"30","BLRO20_8",0.211682115030633,0.104627283430225,-0.833502265683824,-0.165238095238095,"No"
"31","BLRO20_8.5",0.152202111227112,0.0304637496701923,-0.772251816316177,-0.586666666666666,"No"
"32","BLRO20_9",0.222195714031251,0.212874387984366,-0.566021512683824,-0.911666666666667,"No"
"33","BLRO20_9.5",0.261429768146347,0.284657835430016,-0.281788640316177,-0.632820512820513,"No"
"34","BULL21_0.5",-0.244109068686798,-0.642075581114606,-2.0529499375,1.29666666666667,"Yes"
"35","BULL21_1",-0.156805686240915,-1.11351111497584,-2.1827809375,1.56333333333333,"Yes"
"36","BULL21_1.5",-0.0730731544738796,-1.00954489156205,-3.0420341375,1.54666666666667,"Yes"
"37","BULL21_10",-0.00999579802373967,-0.295437568203546,-0.7076870375,0.0109523809523809,"Yes"
"38","BULL21_10.5",0.0217406631253292,-0.414898915795597,-0.6696115375,0.153809523809524,"Yes"
"39","BULL21_11",0.219286479270175,-0.42573215039665,-0.4954962375,-0.123333333333333,"Yes"
"40","BULL21_11.5",0.106379924460801,-0.172126044461414,-0.3133979375,-0.603333333333333,"Yes"
"41","BULL21_12",0.090950215925788,-0.294547569007442,-0.2923135375,0.396666666666667,"Yes"
"42","BULL21_12.5",0.221281210313081,-0.200373334346429,-0.3314087375,0.83,"Yes"
"43","BULL21_13",0.0657157553316439,-0.00390736430136537,-0.2622865375,0.576666666666667,"Yes"
"44","BULL21_14",0.00443402327968325,0.0355029633498526,-0.0611056375,-0.278333333333333,"No"
"45","BULL21_15",-0.0946544198411939,0.0546899508479362,-0.00105163749999998,-0.615833333333333,"No"
"46","BULL21_15.5",0.32983320967388,-0.468782129531966,-0.2563637375,-0.292222222222222,"No"
"47","BULL21_16",0.450983779618229,-0.175874045655894,-0.1601947375,-0.143333333333333,"No"
"48","BULL21_16.5",0.434698154495471,-0.25465246276919,-0.1392935375,-0.143333333333333,"No"
"49","BULL21_2",0.0501221158803162,-0.911264095887517,-2.0689291375,2.39666666666667,"Yes"
"50","BULL21_2.5",-0.122958430545001,-0.728270907060045,-2.6377917375,2.29666666666667,"Yes"
"51","BULL21_23",-0.21768642196162,-0.326425284652923,-0.0080579375,-0.143333333333333,"No"
"52","BULL21_26",0.188439806437369,-0.0596312274950088,0.2671895625,-0.143333333333333,"No"
"53","BULL21_3",-0.174057582918628,-0.736879223874154,-2.6052310375,2.13,"Yes"
"54","BULL21_3.5",-0.180523286943081,-0.753367692684956,-2.2515601375,1.22166666666667,"Yes"
"55","BULL21_4",-0.253808537286916,-0.663389038390362,-2.3855170375,1.33,"Yes"
"56","BULL21_4.5",-0.0840134907360481,-0.75373068031696,-2.2455565375,1.57166666666667,"Yes"
"57","BULL21_5",-0.137481271392839,-0.663471222491706,-2.1479821375,1.32166666666667,"Yes"
"58","BULL21_5.5",-0.0857209401547998,-0.5487706283614,-1.8423147375,1.24666666666667,"Yes"
"59","BULL21_6",0.00964101485065455,-0.587108283966405,-1.4923926375,0.746666666666667,"Yes"
"60","BULL21_6.5",-0.0780188032929826,-0.491793226237878,-1.5611461375,0.776666666666667,"Yes"
"61","BULL21_7",-0.0995342422052876,-0.361212888343509,-1.3282450375,0.716666666666667,"Yes"
"62","BULL21_7.5",-0.0186503557294137,-0.501642486021585,-1.4901035375,0.421666666666667,"Yes"
"63","BULL21_8",0.0201571961048989,-0.371648825308543,-1.3402558375,0.153809523809524,"Yes"
"64","BULL21_8.5",-0.0192303888257737,-0.425537421631466,-1.5281263375,0.0716666666666667,"Yes"
"65","BULL21_9",-0.115409545630672,-0.471768492328017,-1.1831145375,-0.174761904761905,"Yes"
"66","BULL21_9.5",-0.0271745525803034,-0.413153586470397,-1.0598455375,0.0466666666666667,"Yes"
"67","CANY20_0.5",-0.257986762311802,-1.10736087402336,-3.20083261227273,0.313333333333333,"No"
"68","CANY20_1",-0.0439127443825445,-0.81658269773705,-3.27192558336364,0.88,"No"
"69","CANY20_1.5",-0.00677842934145245,-0.700414481050182,-3.37066261227273,0.248333333333333,"No"
"70","CANY20_10",0.240345593287577,0.0858438420353015,-0.162869846363636,-0.740512820512821,"No"
"71","CANY20_10.5",0.362340021328872,0.347237130256334,-0.229806612272727,-0.740512820512821,"No"
"72","CANY20_11",0.766096963384938,0.242302476854352,-0.0927813503636363,-0.740512820512821,"No"
"73","CANY20_11.5",0.279098048563206,0.132309733497192,-0.0819546122727273,-0.740512820512821,"No"
"74","CANY20_12",0.354835316813474,0.250496680386095,-0.446511963363636,-0.740512820512821,"No"
"75","CANY20_12.5",0.224735029233822,0.2755748886877,-0.0969396122727266,-0.740512820512821,"No"
"76","CANY20_13",0.304053116099298,0.134917792823304,-0.275398520363636,-0.740512820512821,"No"
"77","CANY20_13.5",0.206651876543323,0.264280498203959,-0.172863612272727,-0.740512820512821,"No"
"78","CANY20_14",0.251561134368244,0.128569112987853,-0.044522655363636,-0.740512820512821,"No"
"79","CANY20_14.5",0.197087463187652,0.181101604133905,-0.0589776122727272,-0.740512820512821,"No"
"80","CANY20_15.5",0.390203782938349,0.292874884858467,-0.0469896122727267,-0.740512820512821,"No"
"81","CANY20_16",0.495726173698217,0.296417991614743,-0.278948751363636,-0.740512820512821,"No"
